DATA_TYPE COF
VERSION Tekscan Pressure Measurement System 7.60-32C
HARDWARE 102-I875
MAP_VERSION 6.5
HW_TYPE 3
VersaPogoFsx 0
VersaV6CuffFsx 0
FILENAME C:\Tekscan\BPMS Research\Nov 2 Data\cole_driving.fsx
SENSOR_TYPE 5315
ROWS 42
COLS 48
ROW_SPACING 1.016 centimeters
COL_SPACING 1.016 centimeters
SENSEL_AREA 1.03226 cm2
NOISE_THRESHOLD 3
SECONDS_PER_FRAME 0.1
MICRO_SECOND 1
TIME 11/2/2018 1:46:08.83PM
SATURATION_PRESSURE 77.9716 mmHg 
CALIBRATION_POINT_1 170 (Pounds) 179700 (Raw Sum) 1704 (Number of Loaded Cells)
CALIBRATION_MODE_1 Point
CALIBRATION_INFO C:\Tekscan\BPMS Research\Nov 2 Data\cole_driving.fsx
SENSITIVITY S-28
MAP_INDEX 0
SUBMAP 0
START_FRAME 1
END_FRAME 5971
COMMENTS Frame, Time, (Absolute Time), Row (cm), Col (cm), Raw Sum
ASCII_DATA @@

1729, 172.73, 11/2/2018 1:49:01.55PM, 22.70, 28.03, 144343
1730, 172.83, 11/2/2018 1:49:01.65PM, 22.70, 28.29, 146454
1731, 172.93, 11/2/2018 1:49:01.75PM, 22.67, 28.31, 146469
1732, 173.03, 11/2/2018 1:49:01.85PM, 22.63, 28.21, 148160
1733, 173.13, 11/2/2018 1:49:01.95PM, 22.66, 28.38, 150477
1734, 173.23, 11/2/2018 1:49:02.05PM, 22.67, 28.22, 148380
1735, 173.33, 11/2/2018 1:49:02.15PM, 22.64, 28.06, 148144
1736, 173.43, 11/2/2018 1:49:02.25PM, 22.70, 28.33, 149839
1737, 173.53, 11/2/2018 1:49:02.35PM, 22.65, 28.31, 148239
1738, 173.63, 11/2/2018 1:49:02.45PM, 22.56, 28.09, 146319
1739, 173.73, 11/2/2018 1:49:02.55PM, 22.54, 27.98, 146320
1740, 173.83, 11/2/2018 1:49:02.65PM, 22.51, 28.05, 148300
1741, 173.93, 11/2/2018 1:49:02.75PM, 22.54, 28.16, 149620
1742, 174.03, 11/2/2018 1:49:02.85PM, 22.52, 28.11, 150222
1743, 174.13, 11/2/2018 1:49:02.95PM, 22.51, 28.01, 149736
1744, 174.23, 11/2/2018 1:49:03.05PM, 22.52, 28.05, 150327
1745, 174.33, 11/2/2018 1:49:03.15PM, 22.50, 28.14, 149864
1746, 174.43, 11/2/2018 1:49:03.25PM, 22.45, 28.13, 149640
1747, 174.53, 11/2/2018 1:49:03.35PM, 22.45, 28.02, 150548
1748, 174.63, 11/2/2018 1:49:03.45PM, 22.46, 27.97, 150389
1749, 174.73, 11/2/2018 1:49:03.55PM, 22.45, 27.90, 149662
1750, 174.83, 11/2/2018 1:49:03.65PM, 22.45, 27.99, 150158
1751, 174.93, 11/2/2018 1:49:03.75PM, 22.45, 28.20, 149660
1752, 175.03, 11/2/2018 1:49:03.85PM, 22.45, 28.20, 148214
1753, 175.13, 11/2/2018 1:49:03.95PM, 22.43, 28.13, 148108
1754, 175.23, 11/2/2018 1:49:04.05PM, 22.43, 28.03, 149379
1755, 175.33, 11/2/2018 1:49:04.15PM, 22.45, 28.06, 150495
1756, 175.43, 11/2/2018 1:49:04.25PM, 22.46, 28.22, 149684
1757, 175.53, 11/2/2018 1:49:04.35PM, 22.47, 28.33, 148434
1758, 175.63, 11/2/2018 1:49:04.45PM, 22.40, 28.13, 146316
1759, 175.73, 11/2/2018 1:49:04.55PM, 22.40, 27.91, 147586
1760, 175.83, 11/2/2018 1:49:04.65PM, 22.42, 27.89, 148778
1761, 175.93, 11/2/2018 1:49:04.75PM, 22.40, 27.86, 147747
1762, 176.03, 11/2/2018 1:49:04.85PM, 22.38, 27.87, 146131
1763, 176.13, 11/2/2018 1:49:04.95PM, 22.40, 27.93, 143781
1764, 176.23, 11/2/2018 1:49:05.05PM, 22.41, 27.75, 142919
1765, 176.33, 11/2/2018 1:49:05.15PM, 22.35, 27.54, 142992
1766, 176.43, 11/2/2018 1:49:05.25PM, 22.34, 27.31, 141350
1767, 176.53, 11/2/2018 1:49:05.35PM, 22.33, 27.33, 140485
1768, 176.63, 11/2/2018 1:49:05.45PM, 22.34, 27.56, 139592
1769, 176.73, 11/2/2018 1:49:05.55PM, 22.34, 27.62, 139165
1770, 176.83, 11/2/2018 1:49:05.65PM, 22.31, 27.69, 140083
1771, 176.93, 11/2/2018 1:49:05.75PM, 22.27, 27.68, 138628
1772, 177.03, 11/2/2018 1:49:05.85PM, 22.26, 27.64, 138732
1773, 177.13, 11/2/2018 1:49:05.95PM, 22.30, 27.67, 140367
1774, 177.23, 11/2/2018 1:49:06.05PM, 22.33, 27.64, 139044
1775, 177.33, 11/2/2018 1:49:06.15PM, 22.36, 27.65, 139771
1776, 177.43, 11/2/2018 1:49:06.25PM, 22.37, 27.65, 140224
1777, 177.53, 11/2/2018 1:49:06.35PM, 22.37, 27.68, 140615
1778, 177.63, 11/2/2018 1:49:06.45PM, 22.38, 27.69, 140244
1779, 177.73, 11/2/2018 1:49:06.55PM, 22.46, 27.65, 139500
1780, 177.83, 11/2/2018 1:49:06.65PM, 22.51, 27.65, 138005
1781, 177.93, 11/2/2018 1:49:06.75PM, 22.36, 27.70, 139024
1782, 178.03, 11/2/2018 1:49:06.85PM, 22.41, 27.57, 140153
1783, 178.13, 11/2/2018 1:49:06.95PM, 22.38, 27.63, 140490
1784, 178.23, 11/2/2018 1:49:07.05PM, 22.41, 27.67, 138705
1785, 178.33, 11/2/2018 1:49:07.15PM, 22.41, 27.75, 136468
1786, 178.43, 11/2/2018 1:49:07.25PM, 22.42, 27.87, 134619
1787, 178.53, 11/2/2018 1:49:07.35PM, 22.42, 27.84, 131898
1788, 178.63, 11/2/2018 1:49:07.45PM, 22.43, 27.89, 131247
1789, 178.73, 11/2/2018 1:49:07.55PM, 22.45, 28.00, 130401
1790, 178.83, 11/2/2018 1:49:07.65PM, 22.48, 28.01, 128712
1791, 178.93, 11/2/2018 1:49:07.75PM, 22.44, 28.01, 129137
1792, 179.03, 11/2/2018 1:49:07.85PM, 22.43, 28.07, 130083
1793, 179.13, 11/2/2018 1:49:07.95PM, 22.43, 28.09, 128294
1794, 179.23, 11/2/2018 1:49:08.05PM, 22.45, 28.11, 128441
1795, 179.33, 11/2/2018 1:49:08.15PM, 22.46, 28.18, 128520
1796, 179.43, 11/2/2018 1:49:08.25PM, 22.47, 28.16, 127840
1797, 179.53, 11/2/2018 1:49:08.35PM, 22.47, 28.12, 128931
1798, 179.63, 11/2/2018 1:49:08.45PM, 22.49, 28.18, 129224
1799, 179.73, 11/2/2018 1:49:08.55PM, 22.49, 28.23, 128603
1800, 179.83, 11/2/2018 1:49:08.65PM, 22.48, 28.14, 129761
1801, 179.92, 11/2/2018 1:49:08.75PM, 22.49, 28.07, 129959
1802, 180.02, 11/2/2018 1:49:08.85PM, 22.49, 28.05, 129816
1803, 180.12, 11/2/2018 1:49:08.95PM, 22.46, 28.03, 130348
1804, 180.22, 11/2/2018 1:49:09.05PM, 22.48, 28.07, 130680
1805, 180.32, 11/2/2018 1:49:09.15PM, 22.49, 28.24, 128404
1806, 180.42, 11/2/2018 1:49:09.25PM, 22.54, 28.28, 128311
1807, 180.52, 11/2/2018 1:49:09.35PM, 22.54, 28.19, 128985
1808, 180.62, 11/2/2018 1:49:09.45PM, 22.56, 28.19, 132676
1809, 180.72, 11/2/2018 1:49:09.55PM, 22.60, 28.17, 133599
1810, 180.82, 11/2/2018 1:49:09.65PM, 22.62, 28.29, 133727
1811, 180.92, 11/2/2018 1:49:09.75PM, 22.67, 28.56, 131776
1812, 181.02, 11/2/2018 1:49:09.85PM, 22.67, 28.45, 132551
1813, 181.12, 11/2/2018 1:49:09.95PM, 22.64, 28.11, 134994
1814, 181.22, 11/2/2018 1:49:10.05PM, 22.63, 27.98, 137110
1815, 181.32, 11/2/2018 1:49:10.15PM, 22.61, 27.98, 135580
1816, 181.42, 11/2/2018 1:49:10.25PM, 22.57, 28.06, 135232
1817, 181.52, 11/2/2018 1:49:10.35PM, 22.60, 28.08, 137178
1818, 181.62, 11/2/2018 1:49:10.45PM, 22.60, 28.04, 136732
1819, 181.72, 11/2/2018 1:49:10.55PM, 22.62, 28.11, 137317
1820, 181.82, 11/2/2018 1:49:10.65PM, 22.61, 28.27, 137116
1821, 181.92, 11/2/2018 1:49:10.75PM, 22.60, 28.25, 137859
1822, 182.02, 11/2/2018 1:49:10.85PM, 22.61, 28.22, 138647
1823, 182.12, 11/2/2018 1:49:10.95PM, 22.62, 28.23, 138571
1824, 182.22, 11/2/2018 1:49:11.05PM, 22.59, 28.27, 137891
1825, 182.32, 11/2/2018 1:49:11.15PM, 22.61, 28.35, 137829
1826, 182.42, 11/2/2018 1:49:11.25PM, 22.59, 28.35, 138328
1827, 182.52, 11/2/2018 1:49:11.35PM, 22.60, 28.34, 138729
1828, 182.62, 11/2/2018 1:49:11.45PM, 22.61, 28.39, 138388
1829, 182.72, 11/2/2018 1:49:11.55PM, 22.59, 28.45, 138299
1830, 182.82, 11/2/2018 1:49:11.65PM, 22.54, 28.45, 137796
1831, 182.92, 11/2/2018 1:49:11.75PM, 22.55, 28.52, 137571
1832, 183.02, 11/2/2018 1:49:11.85PM, 22.55, 28.47, 138137
1833, 183.12, 11/2/2018 1:49:11.95PM, 22.52, 28.34, 137621
1834, 183.22, 11/2/2018 1:49:12.05PM, 22.54, 28.34, 137921
1835, 183.32, 11/2/2018 1:49:12.15PM, 22.54, 28.34, 138854
1836, 183.42, 11/2/2018 1:49:12.25PM, 22.55, 28.41, 138249
1837, 183.52, 11/2/2018 1:49:12.35PM, 22.56, 28.47, 138304
1838, 183.62, 11/2/2018 1:49:12.45PM, 22.57, 28.38, 138729
1839, 183.72, 11/2/2018 1:49:12.55PM, 22.59, 28.42, 138982
1840, 183.82, 11/2/2018 1:49:12.65PM, 22.56, 28.42, 139669
1841, 183.92, 11/2/2018 1:49:12.75PM, 22.55, 28.36, 140396
1842, 184.02, 11/2/2018 1:49:12.85PM, 22.56, 28.46, 139691
1843, 184.12, 11/2/2018 1:49:12.95PM, 22.54, 28.56, 139455
1844, 184.22, 11/2/2018 1:49:13.05PM, 22.54, 28.54, 139947
1845, 184.32, 11/2/2018 1:49:13.15PM, 22.57, 28.53, 140722
1846, 184.42, 11/2/2018 1:49:13.25PM, 22.55, 28.57, 139924
1847, 184.52, 11/2/2018 1:49:13.35PM, 22.54, 28.60, 140050
1848, 184.62, 11/2/2018 1:49:13.45PM, 22.53, 28.56, 141321
1849, 184.72, 11/2/2018 1:49:13.55PM, 22.53, 28.59, 141545
1850, 184.82, 11/2/2018 1:49:13.65PM, 22.50, 28.57, 142433
1851, 184.92, 11/2/2018 1:49:13.75PM, 22.48, 28.43, 142211
1852, 185.02, 11/2/2018 1:49:13.85PM, 22.47, 28.31, 141102
1853, 185.12, 11/2/2018 1:49:13.95PM, 22.46, 28.30, 141259
1854, 185.22, 11/2/2018 1:49:14.05PM, 22.47, 28.34, 142043
1855, 185.32, 11/2/2018 1:49:14.15PM, 22.47, 28.37, 143177
1856, 185.42, 11/2/2018 1:49:14.25PM, 22.49, 28.35, 143890
1857, 185.52, 11/2/2018 1:49:14.35PM, 22.49, 28.32, 144062
1858, 185.62, 11/2/2018 1:49:14.45PM, 22.50, 28.30, 144241
1859, 185.72, 11/2/2018 1:49:14.55PM, 22.48, 28.30, 143753
1860, 185.82, 11/2/2018 1:49:14.65PM, 22.48, 28.29, 144646
1861, 185.92, 11/2/2018 1:49:14.75PM, 22.48, 28.27, 145039
1862, 186.02, 11/2/2018 1:49:14.85PM, 22.48, 28.23, 144745
1863, 186.12, 11/2/2018 1:49:14.95PM, 22.48, 28.13, 143136
1864, 186.22, 11/2/2018 1:49:15.05PM, 22.49, 28.18, 144043
1865, 186.32, 11/2/2018 1:49:15.15PM, 22.48, 28.18, 143888
1866, 186.42, 11/2/2018 1:49:15.25PM, 22.48, 28.23, 144730
1867, 186.52, 11/2/2018 1:49:15.35PM, 22.48, 28.21, 145436
1868, 186.62, 11/2/2018 1:49:15.45PM, 22.51, 28.17, 145126
1869, 186.72, 11/2/2018 1:49:15.55PM, 22.51, 28.14, 143449
1870, 186.82, 11/2/2018 1:49:15.65PM, 22.49, 28.23, 143499
1871, 186.92, 11/2/2018 1:49:15.75PM, 22.47, 28.23, 144399
1872, 187.02, 11/2/2018 1:49:15.85PM, 22.49, 28.28, 144489
1873, 187.12, 11/2/2018 1:49:15.95PM, 22.43, 28.27, 145752
1874, 187.22, 11/2/2018 1:49:16.05PM, 22.41, 28.16, 143173
1875, 187.32, 11/2/2018 1:49:16.15PM, 22.43, 28.18, 145393
1876, 187.42, 11/2/2018 1:49:16.25PM, 22.39, 28.08, 144586
1877, 187.52, 11/2/2018 1:49:16.35PM, 22.40, 28.08, 145591
1878, 187.62, 11/2/2018 1:49:16.45PM, 22.39, 28.08, 146327
1879, 187.72, 11/2/2018 1:49:16.55PM, 22.38, 28.09, 146606
1880, 187.82, 11/2/2018 1:49:16.65PM, 22.42, 28.13, 146555
1881, 187.92, 11/2/2018 1:49:16.75PM, 22.42, 28.16, 145895
1882, 188.02, 11/2/2018 1:49:16.85PM, 22.43, 28.17, 144883
1883, 188.12, 11/2/2018 1:49:16.95PM, 22.43, 28.09, 145462
1884, 188.22, 11/2/2018 1:49:17.05PM, 22.41, 28.05, 145769
1885, 188.32, 11/2/2018 1:49:17.15PM, 22.40, 28.02, 145808
1886, 188.42, 11/2/2018 1:49:17.25PM, 22.39, 28.01, 145373
1887, 188.52, 11/2/2018 1:49:17.35PM, 22.39, 28.05, 147398
1888, 188.62, 11/2/2018 1:49:17.45PM, 22.40, 28.03, 147156
1889, 188.72, 11/2/2018 1:49:17.55PM, 22.41, 28.05, 148316
1890, 188.82, 11/2/2018 1:49:17.65PM, 22.40, 28.07, 148818
1891, 188.92, 11/2/2018 1:49:17.75PM, 22.43, 28.04, 146246
1892, 189.02, 11/2/2018 1:49:17.85PM, 22.38, 28.08, 144057
1893, 189.12, 11/2/2018 1:49:17.95PM, 22.41, 28.08, 145942
1894, 189.22, 11/2/2018 1:49:18.05PM, 22.30, 28.03, 140113
1895, 189.32, 11/2/2018 1:49:18.15PM, 22.34, 28.07, 143258
1896, 189.42, 11/2/2018 1:49:18.25PM, 22.35, 28.00, 148235
1897, 189.52, 11/2/2018 1:49:18.35PM, 22.37, 27.93, 149750
1898, 189.62, 11/2/2018 1:49:18.45PM, 22.39, 27.94, 149865
1899, 189.72, 11/2/2018 1:49:18.55PM, 22.37, 28.05, 147184
1900, 189.82, 11/2/2018 1:49:18.65PM, 22.43, 27.97, 144625
1901, 189.92, 11/2/2018 1:49:18.75PM, 22.43, 27.77, 143584
1902, 190.02, 11/2/2018 1:49:18.85PM, 22.47, 27.74, 146333
1903, 190.12, 11/2/2018 1:49:18.95PM, 22.45, 27.79, 147997
1904, 190.22, 11/2/2018 1:49:19.05PM, 22.40, 27.96, 146958
1905, 190.32, 11/2/2018 1:49:19.15PM, 22.48, 28.19, 148228
1906, 190.42, 11/2/2018 1:49:19.25PM, 22.39, 28.28, 143475
1907, 190.52, 11/2/2018 1:49:19.35PM, 22.42, 28.13, 142757
1908, 190.62, 11/2/2018 1:49:19.45PM, 22.33, 27.83, 142286
1909, 190.72, 11/2/2018 1:49:19.55PM, 22.35, 27.75, 143667
1910, 190.82, 11/2/2018 1:49:19.65PM, 22.37, 27.86, 147159
1911, 190.92, 11/2/2018 1:49:19.75PM, 22.39, 27.95, 150708
1912, 191.02, 11/2/2018 1:49:19.85PM, 22.40, 27.98, 152146
1913, 191.12, 11/2/2018 1:49:19.95PM, 22.41, 27.93, 152760
1914, 191.22, 11/2/2018 1:49:20.05PM, 22.39, 27.87, 149010
1915, 191.32, 11/2/2018 1:49:20.15PM, 22.41, 27.86, 148553
1916, 191.42, 11/2/2018 1:49:20.25PM, 22.38, 27.97, 145310
1917, 191.52, 11/2/2018 1:49:20.35PM, 22.41, 28.07, 148397
1918, 191.62, 11/2/2018 1:49:20.45PM, 22.40, 28.02, 151061
1919, 191.72, 11/2/2018 1:49:20.55PM, 22.40, 28.01, 153154
1920, 191.82, 11/2/2018 1:49:20.65PM, 22.43, 28.02, 151755
1921, 191.92, 11/2/2018 1:49:20.75PM, 22.44, 28.17, 149966
1922, 192.02, 11/2/2018 1:49:20.85PM, 22.46, 28.30, 146723
1923, 192.12, 11/2/2018 1:49:20.95PM, 22.34, 28.35, 142071
1924, 192.22, 11/2/2018 1:49:21.05PM, 22.37, 28.26, 147637
1925, 192.32, 11/2/2018 1:49:21.15PM, 22.39, 28.08, 152469
1926, 192.42, 11/2/2018 1:49:21.25PM, 22.39, 28.02, 153452
1927, 192.52, 11/2/2018 1:49:21.35PM, 22.40, 28.29, 151183
1928, 192.62, 11/2/2018 1:49:21.45PM, 22.41, 28.46, 149219
1929, 192.72, 11/2/2018 1:49:21.55PM, 22.39, 28.67, 141886
1930, 192.82, 11/2/2018 1:49:21.65PM, 22.41, 28.42, 146756
1931, 192.92, 11/2/2018 1:49:21.75PM, 22.33, 27.91, 144558
1932, 193.02, 11/2/2018 1:49:21.85PM, 22.36, 27.97, 147503
1933, 193.12, 11/2/2018 1:49:21.95PM, 22.36, 28.14, 151042
1934, 193.22, 11/2/2018 1:49:22.05PM, 22.37, 28.38, 149533
1935, 193.32, 11/2/2018 1:49:22.15PM, 22.41, 28.38, 150247
1936, 193.42, 11/2/2018 1:49:22.25PM, 22.40, 28.26, 150551
1937, 193.52, 11/2/2018 1:49:22.35PM, 22.42, 28.12, 147504
1938, 193.62, 11/2/2018 1:49:22.45PM, 22.34, 28.25, 146957
1939, 193.72, 11/2/2018 1:49:22.55PM, 22.39, 28.65, 146025
1940, 193.82, 11/2/2018 1:49:22.65PM, 22.36, 28.71, 147660
1941, 193.92, 11/2/2018 1:49:22.75PM, 22.37, 28.49, 150196
1942, 194.02, 11/2/2018 1:49:22.85PM, 22.35, 28.35, 149583
1943, 194.12, 11/2/2018 1:49:22.95PM, 22.40, 28.32, 150341
1944, 194.22, 11/2/2018 1:49:23.05PM, 22.46, 28.40, 148384
1945, 194.32, 11/2/2018 1:49:23.15PM, 22.48, 28.40, 149780
1946, 194.42, 11/2/2018 1:49:23.25PM, 22.66, 28.39, 146173
1947, 194.52, 11/2/2018 1:49:23.35PM, 22.74, 28.43, 144697
1948, 194.62, 11/2/2018 1:49:23.45PM, 22.85, 28.19, 142795
1949, 194.72, 11/2/2018 1:49:23.55PM, 22.88, 28.02, 145151
1950, 194.82, 11/2/2018 1:49:23.65PM, 23.08, 27.91, 145280
1951, 194.92, 11/2/2018 1:49:23.75PM, 23.04, 28.11, 148282
1952, 195.02, 11/2/2018 1:49:23.85PM, 23.09, 28.51, 143792
1953, 195.12, 11/2/2018 1:49:23.95PM, 23.12, 28.61, 144905
1954, 195.22, 11/2/2018 1:49:24.05PM, 23.04, 28.66, 138936
1955, 195.32, 11/2/2018 1:49:24.15PM, 22.99, 28.68, 144331
1956, 195.42, 11/2/2018 1:49:24.25PM, 22.97, 28.58, 147173
1957, 195.52, 11/2/2018 1:49:24.35PM, 22.95, 28.48, 147101
1958, 195.62, 11/2/2018 1:49:24.45PM, 22.94, 28.57, 149392
1959, 195.72, 11/2/2018 1:49:24.55PM, 22.94, 28.50, 149317
1960, 195.82, 11/2/2018 1:49:24.65PM, 22.93, 28.47, 148324
1961, 195.92, 11/2/2018 1:49:24.75PM, 22.88, 28.54, 151385
1962, 196.02, 11/2/2018 1:49:24.85PM, 22.90, 28.50, 148703
1963, 196.12, 11/2/2018 1:49:24.95PM, 22.93, 28.61, 151757
1964, 196.22, 11/2/2018 1:49:25.05PM, 23.03, 28.58, 148593
1965, 196.32, 11/2/2018 1:49:25.15PM, 23.06, 28.50, 144862
1966, 196.42, 11/2/2018 1:49:25.25PM, 23.06, 28.67, 139552
1967, 196.52, 11/2/2018 1:49:25.35PM, 22.89, 28.79, 145957
1968, 196.62, 11/2/2018 1:49:25.45PM, 22.86, 28.66, 147008
1969, 196.72, 11/2/2018 1:49:25.54PM, 22.78, 28.63, 149917
1970, 196.82, 11/2/2018 1:49:25.64PM, 22.78, 28.61, 150602
1971, 196.92, 11/2/2018 1:49:25.74PM, 22.79, 28.54, 151132
1972, 197.02, 11/2/2018 1:49:25.84PM, 22.81, 28.51, 148416
1973, 197.12, 11/2/2018 1:49:25.94PM, 22.80, 28.47, 148754
1974, 197.22, 11/2/2018 1:49:26.04PM, 22.81, 28.44, 148936
1975, 197.32, 11/2/2018 1:49:26.14PM, 23.01, 28.40, 148499
1976, 197.42, 11/2/2018 1:49:26.24PM, 23.08, 28.39, 149675
1977, 197.52, 11/2/2018 1:49:26.34PM, 23.12, 28.39, 149149
1978, 197.62, 11/2/2018 1:49:26.44PM, 23.08, 28.49, 149947
1979, 197.72, 11/2/2018 1:49:26.54PM, 23.01, 28.51, 149996
1980, 197.82, 11/2/2018 1:49:26.64PM, 22.92, 28.45, 150265
1981, 197.92, 11/2/2018 1:49:26.74PM, 22.88, 28.41, 151217
1982, 198.02, 11/2/2018 1:49:26.84PM, 22.85, 28.47, 153040
1983, 198.12, 11/2/2018 1:49:26.94PM, 22.84, 28.47, 154421
1984, 198.22, 11/2/2018 1:49:27.04PM, 22.84, 28.48, 155363
1985, 198.32, 11/2/2018 1:49:27.14PM, 22.84, 28.44, 153970
1986, 198.42, 11/2/2018 1:49:27.24PM, 22.82, 28.41, 152072
1987, 198.52, 11/2/2018 1:49:27.34PM, 22.80, 28.36, 151477
1988, 198.62, 11/2/2018 1:49:27.44PM, 22.73, 28.38, 150785
1989, 198.72, 11/2/2018 1:49:27.54PM, 22.71, 28.45, 153778
1990, 198.82, 11/2/2018 1:49:27.64PM, 22.73, 28.42, 155371
1991, 198.92, 11/2/2018 1:49:27.74PM, 22.72, 28.35, 155315
1992, 199.02, 11/2/2018 1:49:27.84PM, 22.69, 28.28, 156223
1993, 199.12, 11/2/2018 1:49:27.94PM, 22.60, 28.08, 148152
1994, 199.22, 11/2/2018 1:49:28.04PM, 22.60, 28.24, 154229
1995, 199.32, 11/2/2018 1:49:28.14PM, 22.59, 28.04, 152789
1996, 199.42, 11/2/2018 1:49:28.24PM, 22.57, 28.00, 153467
1997, 199.52, 11/2/2018 1:49:28.34PM, 22.59, 28.11, 152260
1998, 199.62, 11/2/2018 1:49:28.44PM, 22.56, 28.11, 153934
1999, 199.72, 11/2/2018 1:49:28.54PM, 22.59, 27.94, 157309
2000, 199.82, 11/2/2018 1:49:28.64PM, 22.56, 27.82, 153347
2001, 199.92, 11/2/2018 1:49:28.74PM, 22.61, 28.07, 152440
2002, 200.02, 11/2/2018 1:49:28.84PM, 22.66, 27.95, 155933
2003, 200.12, 11/2/2018 1:49:28.94PM, 22.61, 27.65, 154994
2004, 200.22, 11/2/2018 1:49:29.04PM, 22.60, 27.58, 154049
2005, 200.32, 11/2/2018 1:49:29.14PM, 22.61, 27.61, 153842
2006, 200.42, 11/2/2018 1:49:29.24PM, 22.65, 27.57, 155650
2007, 200.52, 11/2/2018 1:49:29.34PM, 22.74, 27.27, 155480
2008, 200.62, 11/2/2018 1:49:29.44PM, 22.69, 26.92, 153183
2009, 200.72, 11/2/2018 1:49:29.54PM, 22.71, 26.98, 156705
2010, 200.82, 11/2/2018 1:49:29.64PM, 22.68, 26.53, 151710
2011, 200.92, 11/2/2018 1:49:29.74PM, 22.65, 26.52, 149909
2012, 201.02, 11/2/2018 1:49:29.84PM, 22.67, 26.64, 153445
2013, 201.12, 11/2/2018 1:49:29.94PM, 22.67, 26.33, 151300
2014, 201.22, 11/2/2018 1:49:30.04PM, 22.70, 26.52, 151790
2015, 201.32, 11/2/2018 1:49:30.14PM, 22.68, 26.66, 153074
2016, 201.42, 11/2/2018 1:49:30.24PM, 22.67, 26.52, 154302
2017, 201.52, 11/2/2018 1:49:30.34PM, 22.67, 26.35, 153052
2018, 201.62, 11/2/2018 1:49:30.44PM, 22.70, 26.02, 151528
2019, 201.72, 11/2/2018 1:49:30.54PM, 22.72, 25.72, 151691
2020, 201.82, 11/2/2018 1:49:30.64PM, 22.70, 25.72, 151596
2021, 201.92, 11/2/2018 1:49:30.74PM, 22.66, 25.57, 151032
2022, 202.02, 11/2/2018 1:49:30.84PM, 22.63, 25.50, 151695
2023, 202.12, 11/2/2018 1:49:30.94PM, 22.56, 25.49, 152464
2024, 202.22, 11/2/2018 1:49:31.04PM, 22.53, 25.52, 154504
2025, 202.32, 11/2/2018 1:49:31.14PM, 22.53, 25.57, 157096
2026, 202.42, 11/2/2018 1:49:31.24PM, 22.50, 25.35, 155470
2027, 202.52, 11/2/2018 1:49:31.34PM, 22.50, 25.14, 153540
2028, 202.62, 11/2/2018 1:49:31.44PM, 22.50, 25.03, 153026
2029, 202.72, 11/2/2018 1:49:31.54PM, 22.52, 25.06, 156830
2030, 202.82, 11/2/2018 1:49:31.64PM, 22.43, 24.97, 154549
2031, 202.92, 11/2/2018 1:49:31.74PM, 22.42, 25.20, 153695
2032, 203.02, 11/2/2018 1:49:31.84PM, 22.49, 25.32, 155808
2033, 203.12, 11/2/2018 1:49:31.94PM, 22.48, 25.30, 157370
2034, 203.22, 11/2/2018 1:49:32.04PM, 22.51, 25.44, 158258
2035, 203.32, 11/2/2018 1:49:32.14PM, 22.48, 25.74, 152427
2036, 203.42, 11/2/2018 1:49:32.24PM, 22.53, 25.99, 153972
2037, 203.52, 11/2/2018 1:49:32.34PM, 22.55, 25.93, 157388
2038, 203.62, 11/2/2018 1:49:32.44PM, 22.53, 25.88, 159362
2039, 203.72, 11/2/2018 1:49:32.54PM, 22.58, 26.14, 157843
2040, 203.82, 11/2/2018 1:49:32.64PM, 22.57, 26.52, 152693
2041, 203.92, 11/2/2018 1:49:32.74PM, 22.67, 26.67, 154358
2042, 204.01, 11/2/2018 1:49:32.84PM, 22.67, 26.60, 155248
2043, 204.11, 11/2/2018 1:49:32.94PM, 22.67, 26.49, 156004
2044, 204.21, 11/2/2018 1:49:33.04PM, 22.68, 26.36, 158557
2045, 204.31, 11/2/2018 1:49:33.14PM, 22.68, 26.24, 157824
2046, 204.41, 11/2/2018 1:49:33.24PM, 22.65, 26.51, 153982
2047, 204.51, 11/2/2018 1:49:33.34PM, 22.70, 26.74, 152644
2048, 204.61, 11/2/2018 1:49:33.44PM, 22.70, 26.84, 153007
2049, 204.71, 11/2/2018 1:49:33.54PM, 22.75, 27.09, 151865
2050, 204.81, 11/2/2018 1:49:33.64PM, 22.76, 27.30, 150414
2051, 204.91, 11/2/2018 1:49:33.74PM, 22.79, 27.17, 152235
2052, 205.01, 11/2/2018 1:49:33.84PM, 22.78, 27.08, 153504
2053, 205.11, 11/2/2018 1:49:33.94PM, 22.77, 27.18, 152559
2054, 205.21, 11/2/2018 1:49:34.04PM, 22.70, 27.41, 150614
2055, 205.31, 11/2/2018 1:49:34.14PM, 22.64, 27.48, 150046
2056, 205.41, 11/2/2018 1:49:34.24PM, 22.61, 27.46, 151423
2057, 205.51, 11/2/2018 1:49:34.34PM, 22.57, 27.52, 151386
2058, 205.61, 11/2/2018 1:49:34.44PM, 22.52, 27.53, 151804
2059, 205.71, 11/2/2018 1:49:34.54PM, 22.51, 27.52, 152544
2060, 205.81, 11/2/2018 1:49:34.64PM, 22.47, 27.58, 151657
2061, 205.91, 11/2/2018 1:49:34.74PM, 22.48, 27.69, 150332
2062, 206.01, 11/2/2018 1:49:34.84PM, 22.48, 27.68, 149325
2063, 206.11, 11/2/2018 1:49:34.94PM, 22.50, 27.57, 150773
2064, 206.21, 11/2/2018 1:49:35.04PM, 22.59, 27.45, 150564
