DATA_TYPE COF
VERSION Tekscan Pressure Measurement System 7.60-32C
HARDWARE 102-I875
MAP_VERSION 6.5
HW_TYPE 3
VersaPogoFsx 0
VersaV6CuffFsx 0
FILENAME C:\Tekscan\BPMS Research\Nov 2 Data\cole2.fsx
SENSOR_TYPE 5315
ROWS 42
COLS 48
ROW_SPACING 1.016 centimeters
COL_SPACING 1.016 centimeters
SENSEL_AREA 1.03226 cm2
NOISE_THRESHOLD 3
SECONDS_PER_FRAME 0.1
MICRO_SECOND 1
TIME 11/2/2018 3:30:55.73PM
SATURATION_PRESSURE 96.1635 mmHg 
CALIBRATION_POINT_1 170 (Pounds) 145705 (Raw Sum) 1688 (Number of Loaded Cells)
CALIBRATION_MODE_1 Point
CALIBRATION_INFO C:\Tekscan\BPMS Research\Nov 2 Data\cole2.fsx
SENSITIVITY S-28
MAP_INDEX 0
SUBMAP 0
START_FRAME 1
END_FRAME 3719
COMMENTS Frame, Time, (Absolute Time), Row (cm), Col (cm), Raw Sum
ASCII_DATA @@

347, 34.59, 11/2/2018 3:31:30.32PM, 24.43, 27.96, 144940
348, 34.69, 11/2/2018 3:31:30.42PM, 24.43, 27.95, 144624
349, 34.79, 11/2/2018 3:31:30.52PM, 24.43, 27.95, 144748
350, 34.89, 11/2/2018 3:31:30.62PM, 24.44, 27.96, 144932
351, 34.99, 11/2/2018 3:31:30.72PM, 24.44, 27.96, 144914
352, 35.09, 11/2/2018 3:31:30.82PM, 24.44, 27.96, 144814
353, 35.19, 11/2/2018 3:31:30.92PM, 24.44, 27.96, 144817
354, 35.29, 11/2/2018 3:31:31.02PM, 24.44, 27.95, 144856
355, 35.39, 11/2/2018 3:31:31.12PM, 24.44, 27.95, 144862
356, 35.49, 11/2/2018 3:31:31.22PM, 24.44, 27.96, 144900
357, 35.59, 11/2/2018 3:31:31.32PM, 24.44, 27.95, 144896
358, 35.69, 11/2/2018 3:31:31.42PM, 24.44, 27.95, 144952
359, 35.79, 11/2/2018 3:31:31.52PM, 24.44, 27.95, 144949
360, 35.89, 11/2/2018 3:31:31.62PM, 24.44, 27.95, 145007
361, 35.98, 11/2/2018 3:31:31.72PM, 24.44, 27.96, 144953
362, 36.08, 11/2/2018 3:31:31.82PM, 24.44, 28.03, 144483
363, 36.18, 11/2/2018 3:31:31.92PM, 24.43, 28.03, 144633
364, 36.28, 11/2/2018 3:31:32.02PM, 24.43, 28.02, 144829
365, 36.38, 11/2/2018 3:31:32.12PM, 24.43, 28.00, 144978
366, 36.48, 11/2/2018 3:31:32.22PM, 24.44, 28.00, 145044
367, 36.58, 11/2/2018 3:31:32.32PM, 24.44, 27.99, 145224
368, 36.68, 11/2/2018 3:31:32.42PM, 24.43, 27.98, 145371
369, 36.78, 11/2/2018 3:31:32.52PM, 24.43, 27.97, 145478
370, 36.88, 11/2/2018 3:31:32.62PM, 24.43, 27.97, 145611
371, 36.98, 11/2/2018 3:31:32.72PM, 24.42, 27.97, 145698
372, 37.08, 11/2/2018 3:31:32.82PM, 24.43, 27.97, 145748
373, 37.18, 11/2/2018 3:31:32.92PM, 24.42, 27.97, 145795
374, 37.28, 11/2/2018 3:31:33.02PM, 24.42, 27.98, 145824
375, 37.38, 11/2/2018 3:31:33.12PM, 24.42, 27.97, 145849
376, 37.48, 11/2/2018 3:31:33.22PM, 24.43, 27.97, 145617
377, 37.58, 11/2/2018 3:31:33.32PM, 24.43, 27.97, 145724
378, 37.68, 11/2/2018 3:31:33.42PM, 24.42, 27.97, 145849
379, 37.78, 11/2/2018 3:31:33.52PM, 24.41, 27.97, 145906
380, 37.88, 11/2/2018 3:31:33.62PM, 24.41, 27.97, 145868
381, 37.98, 11/2/2018 3:31:33.72PM, 24.41, 27.97, 145813
382, 38.08, 11/2/2018 3:31:33.82PM, 24.42, 27.97, 145869
383, 38.18, 11/2/2018 3:31:33.92PM, 24.41, 27.96, 145762
384, 38.28, 11/2/2018 3:31:34.02PM, 24.42, 27.97, 145884
385, 38.38, 11/2/2018 3:31:34.12PM, 24.42, 27.97, 145849
386, 38.48, 11/2/2018 3:31:34.22PM, 24.41, 27.96, 145729
387, 38.58, 11/2/2018 3:31:34.32PM, 24.41, 27.96, 145709
388, 38.68, 11/2/2018 3:31:34.42PM, 24.41, 27.96, 145722
389, 38.78, 11/2/2018 3:31:34.52PM, 24.41, 27.97, 145863
390, 38.88, 11/2/2018 3:31:34.62PM, 24.40, 27.96, 145756
391, 38.98, 11/2/2018 3:31:34.72PM, 24.40, 27.96, 145734
392, 39.08, 11/2/2018 3:31:34.82PM, 24.41, 27.97, 145866
393, 39.18, 11/2/2018 3:31:34.92PM, 24.40, 27.97, 145710
394, 39.28, 11/2/2018 3:31:35.02PM, 24.41, 27.97, 145708
395, 39.38, 11/2/2018 3:31:35.12PM, 24.40, 27.97, 145714
396, 39.48, 11/2/2018 3:31:35.22PM, 24.40, 27.97, 145699
397, 39.58, 11/2/2018 3:31:35.32PM, 24.40, 27.97, 145755
398, 39.68, 11/2/2018 3:31:35.42PM, 24.40, 27.97, 145713
399, 39.78, 11/2/2018 3:31:35.52PM, 24.40, 27.97, 145771
400, 39.88, 11/2/2018 3:31:35.62PM, 24.40, 27.97, 145778
401, 39.98, 11/2/2018 3:31:35.72PM, 24.40, 27.97, 145833
402, 40.08, 11/2/2018 3:31:35.82PM, 24.41, 27.97, 145855
403, 40.18, 11/2/2018 3:31:35.92PM, 24.41, 27.97, 145859
404, 40.28, 11/2/2018 3:31:36.02PM, 24.41, 27.97, 145923
405, 40.38, 11/2/2018 3:31:36.12PM, 24.41, 27.97, 146006
406, 40.48, 11/2/2018 3:31:36.22PM, 24.41, 27.97, 146113
407, 40.58, 11/2/2018 3:31:36.32PM, 24.41, 27.97, 146183
408, 40.68, 11/2/2018 3:31:36.42PM, 24.41, 27.97, 146269
409, 40.78, 11/2/2018 3:31:36.52PM, 24.41, 27.98, 146335
410, 40.88, 11/2/2018 3:31:36.62PM, 24.41, 27.98, 146363
411, 40.98, 11/2/2018 3:31:36.72PM, 24.42, 27.99, 146395
412, 41.08, 11/2/2018 3:31:36.82PM, 24.42, 27.99, 146422
413, 41.18, 11/2/2018 3:31:36.92PM, 24.41, 27.99, 146493
414, 41.28, 11/2/2018 3:31:37.02PM, 24.42, 27.99, 146517
415, 41.38, 11/2/2018 3:31:37.12PM, 24.44, 27.97, 146253
416, 41.48, 11/2/2018 3:31:37.22PM, 24.49, 27.93, 145468
417, 41.58, 11/2/2018 3:31:37.32PM, 24.52, 27.90, 144892
418, 41.68, 11/2/2018 3:31:37.42PM, 24.54, 27.86, 144441
419, 41.78, 11/2/2018 3:31:37.52PM, 24.56, 27.84, 144181
420, 41.88, 11/2/2018 3:31:37.62PM, 24.56, 27.84, 144090
421, 41.98, 11/2/2018 3:31:37.72PM, 24.56, 27.84, 144068
422, 42.08, 11/2/2018 3:31:37.82PM, 24.54, 27.85, 144454
423, 42.18, 11/2/2018 3:31:37.92PM, 24.53, 27.86, 144613
424, 42.28, 11/2/2018 3:31:38.02PM, 24.52, 27.87, 144662
425, 42.38, 11/2/2018 3:31:38.12PM, 24.52, 27.89, 144797
426, 42.48, 11/2/2018 3:31:38.22PM, 24.51, 27.89, 144882
427, 42.58, 11/2/2018 3:31:38.32PM, 24.51, 27.90, 144978
428, 42.68, 11/2/2018 3:31:38.42PM, 24.50, 27.90, 145013
429, 42.78, 11/2/2018 3:31:38.52PM, 24.51, 27.91, 145044
430, 42.88, 11/2/2018 3:31:38.62PM, 24.51, 27.91, 144993
431, 42.98, 11/2/2018 3:31:38.72PM, 24.51, 27.91, 145055
432, 43.08, 11/2/2018 3:31:38.82PM, 24.51, 27.92, 145088
433, 43.18, 11/2/2018 3:31:38.92PM, 24.51, 27.92, 145049
434, 43.28, 11/2/2018 3:31:39.02PM, 24.50, 27.92, 145093
435, 43.38, 11/2/2018 3:31:39.12PM, 24.50, 27.92, 145169
436, 43.48, 11/2/2018 3:31:39.22PM, 24.50, 27.92, 145200
437, 43.58, 11/2/2018 3:31:39.32PM, 24.50, 27.92, 145246
438, 43.68, 11/2/2018 3:31:39.42PM, 24.50, 27.92, 145228
439, 43.78, 11/2/2018 3:31:39.52PM, 24.50, 27.92, 145251
440, 43.88, 11/2/2018 3:31:39.62PM, 24.50, 27.92, 145353
441, 43.98, 11/2/2018 3:31:39.72PM, 24.50, 27.92, 145371
442, 44.08, 11/2/2018 3:31:39.82PM, 24.50, 27.92, 145421
443, 44.18, 11/2/2018 3:31:39.92PM, 24.49, 27.92, 145525
444, 44.28, 11/2/2018 3:31:40.02PM, 24.50, 27.92, 145542
445, 44.38, 11/2/2018 3:31:40.12PM, 24.50, 27.92, 145646
446, 44.48, 11/2/2018 3:31:40.22PM, 24.50, 27.91, 145735
447, 44.58, 11/2/2018 3:31:40.32PM, 24.49, 27.91, 145768
448, 44.68, 11/2/2018 3:31:40.41PM, 24.48, 27.90, 145709
449, 44.78, 11/2/2018 3:31:40.51PM, 24.48, 27.91, 145832
450, 44.88, 11/2/2018 3:31:40.61PM, 24.48, 27.91, 145847
451, 44.98, 11/2/2018 3:31:40.71PM, 24.48, 27.91, 145957
452, 45.08, 11/2/2018 3:31:40.81PM, 24.47, 27.91, 146049
453, 45.18, 11/2/2018 3:31:40.91PM, 24.47, 27.91, 146135
454, 45.28, 11/2/2018 3:31:41.01PM, 24.47, 27.91, 146197
455, 45.38, 11/2/2018 3:31:41.11PM, 24.47, 27.91, 146231
456, 45.48, 11/2/2018 3:31:41.21PM, 24.46, 27.92, 146229
457, 45.58, 11/2/2018 3:31:41.31PM, 24.46, 27.91, 146184
458, 45.68, 11/2/2018 3:31:41.41PM, 24.46, 27.92, 146136
459, 45.78, 11/2/2018 3:31:41.51PM, 24.46, 27.92, 146163
460, 45.88, 11/2/2018 3:31:41.61PM, 24.46, 27.91, 146144
461, 45.98, 11/2/2018 3:31:41.71PM, 24.45, 27.92, 146134
462, 46.08, 11/2/2018 3:31:41.81PM, 24.45, 27.92, 146130
463, 46.18, 11/2/2018 3:31:41.91PM, 24.45, 27.92, 146097
464, 46.28, 11/2/2018 3:31:42.01PM, 24.45, 27.92, 146097
465, 46.38, 11/2/2018 3:31:42.11PM, 24.45, 27.92, 146105
466, 46.48, 11/2/2018 3:31:42.21PM, 24.45, 27.92, 146125
467, 46.58, 11/2/2018 3:31:42.31PM, 24.45, 27.92, 146123
468, 46.68, 11/2/2018 3:31:42.41PM, 24.45, 27.92, 146020
469, 46.78, 11/2/2018 3:31:42.51PM, 24.43, 27.89, 145766
470, 46.88, 11/2/2018 3:31:42.61PM, 24.43, 27.89, 145911
471, 46.98, 11/2/2018 3:31:42.71PM, 24.43, 27.89, 146035
472, 47.08, 11/2/2018 3:31:42.81PM, 24.43, 27.90, 146234
473, 47.18, 11/2/2018 3:31:42.91PM, 24.45, 27.92, 146315
474, 47.28, 11/2/2018 3:31:43.01PM, 24.45, 27.92, 146237
475, 47.38, 11/2/2018 3:31:43.11PM, 24.45, 27.93, 146297
476, 47.48, 11/2/2018 3:31:43.21PM, 24.45, 27.93, 146372
477, 47.58, 11/2/2018 3:31:43.31PM, 24.45, 27.93, 146438
478, 47.68, 11/2/2018 3:31:43.41PM, 24.45, 27.93, 146525
479, 47.78, 11/2/2018 3:31:43.51PM, 24.46, 27.93, 146594
480, 47.88, 11/2/2018 3:31:43.61PM, 24.46, 27.93, 146661
481, 47.98, 11/2/2018 3:31:43.71PM, 24.45, 27.94, 146757
482, 48.08, 11/2/2018 3:31:43.81PM, 24.45, 27.94, 146845
483, 48.18, 11/2/2018 3:31:43.91PM, 24.45, 27.94, 146861
484, 48.28, 11/2/2018 3:31:44.01PM, 24.45, 27.94, 146893
485, 48.38, 11/2/2018 3:31:44.11PM, 24.45, 27.94, 146906
486, 48.48, 11/2/2018 3:31:44.21PM, 24.45, 27.95, 146920
487, 48.58, 11/2/2018 3:31:44.31PM, 24.44, 27.95, 146862
488, 48.68, 11/2/2018 3:31:44.41PM, 24.44, 27.96, 146771
489, 48.78, 11/2/2018 3:31:44.51PM, 24.44, 27.96, 146746
490, 48.88, 11/2/2018 3:31:44.61PM, 24.44, 27.96, 146702
491, 48.98, 11/2/2018 3:31:44.71PM, 24.43, 27.96, 146654
492, 49.08, 11/2/2018 3:31:44.81PM, 24.43, 27.96, 146673
493, 49.18, 11/2/2018 3:31:44.91PM, 24.43, 27.96, 146676
494, 49.28, 11/2/2018 3:31:45.01PM, 24.43, 27.96, 146677
495, 49.38, 11/2/2018 3:31:45.11PM, 24.43, 27.97, 146703
496, 49.48, 11/2/2018 3:31:45.21PM, 24.42, 27.97, 146602
497, 49.58, 11/2/2018 3:31:45.31PM, 24.42, 27.97, 146563
498, 49.68, 11/2/2018 3:31:45.41PM, 24.41, 27.98, 146564
499, 49.78, 11/2/2018 3:31:45.51PM, 24.41, 27.97, 146609
500, 49.88, 11/2/2018 3:31:45.61PM, 24.41, 27.97, 146653
501, 49.98, 11/2/2018 3:31:45.71PM, 24.41, 27.97, 146674
502, 50.08, 11/2/2018 3:31:45.81PM, 24.41, 27.98, 146668
503, 50.18, 11/2/2018 3:31:45.91PM, 24.41, 27.98, 146712
504, 50.28, 11/2/2018 3:31:46.01PM, 24.40, 27.98, 146673
505, 50.38, 11/2/2018 3:31:46.11PM, 24.40, 27.98, 146698
506, 50.48, 11/2/2018 3:31:46.21PM, 24.40, 27.98, 146661
507, 50.58, 11/2/2018 3:31:46.31PM, 24.41, 27.98, 146723
508, 50.68, 11/2/2018 3:31:46.41PM, 24.40, 27.98, 146758
509, 50.78, 11/2/2018 3:31:46.51PM, 24.41, 27.98, 146799
510, 50.88, 11/2/2018 3:31:46.61PM, 24.41, 27.98, 146845
511, 50.98, 11/2/2018 3:31:46.71PM, 24.41, 27.98, 146884
512, 51.08, 11/2/2018 3:31:46.81PM, 24.41, 27.97, 147030
513, 51.18, 11/2/2018 3:31:46.91PM, 24.41, 27.95, 147040
514, 51.28, 11/2/2018 3:31:47.01PM, 24.41, 27.95, 147109
515, 51.38, 11/2/2018 3:31:47.11PM, 24.41, 27.95, 147229
516, 51.48, 11/2/2018 3:31:47.21PM, 24.41, 27.95, 147325
517, 51.58, 11/2/2018 3:31:47.31PM, 24.42, 27.96, 147405
518, 51.68, 11/2/2018 3:31:47.41PM, 24.42, 27.96, 147470
519, 51.78, 11/2/2018 3:31:47.51PM, 24.41, 27.96, 147495
520, 51.88, 11/2/2018 3:31:47.61PM, 24.41, 27.97, 147466
521, 51.98, 11/2/2018 3:31:47.71PM, 24.41, 27.97, 147555
522, 52.08, 11/2/2018 3:31:47.81PM, 24.41, 27.97, 147501
523, 52.18, 11/2/2018 3:31:47.91PM, 24.40, 27.98, 147482
524, 52.28, 11/2/2018 3:31:48.01PM, 24.40, 27.97, 147504
525, 52.38, 11/2/2018 3:31:48.11PM, 24.39, 27.97, 147514
526, 52.48, 11/2/2018 3:31:48.21PM, 24.39, 27.98, 147413
527, 52.58, 11/2/2018 3:31:48.31PM, 24.39, 27.98, 147419
528, 52.68, 11/2/2018 3:31:48.41PM, 24.39, 27.98, 147378
529, 52.78, 11/2/2018 3:31:48.51PM, 24.39, 27.98, 147319
530, 52.88, 11/2/2018 3:31:48.61PM, 24.39, 27.99, 146797
531, 52.98, 11/2/2018 3:31:48.71PM, 24.39, 28.01, 146863
532, 53.08, 11/2/2018 3:31:48.81PM, 24.38, 28.01, 146891
533, 53.18, 11/2/2018 3:31:48.91PM, 24.38, 28.01, 146960
534, 53.28, 11/2/2018 3:31:49.01PM, 24.38, 28.01, 147060
535, 53.38, 11/2/2018 3:31:49.11PM, 24.38, 28.01, 147112
536, 53.48, 11/2/2018 3:31:49.21PM, 24.38, 28.01, 147102
537, 53.58, 11/2/2018 3:31:49.31PM, 24.38, 28.01, 147110
538, 53.68, 11/2/2018 3:31:49.41PM, 24.37, 28.00, 147078
539, 53.78, 11/2/2018 3:31:49.51PM, 24.37, 28.01, 147134
540, 53.88, 11/2/2018 3:31:49.61PM, 24.37, 28.01, 147095
541, 53.98, 11/2/2018 3:31:49.71PM, 24.37, 28.01, 147141
542, 54.08, 11/2/2018 3:31:49.81PM, 24.38, 28.02, 147070
543, 54.18, 11/2/2018 3:31:49.91PM, 24.38, 28.03, 146927
544, 54.28, 11/2/2018 3:31:50.01PM, 24.38, 28.03, 147062
545, 54.38, 11/2/2018 3:31:50.11PM, 24.38, 28.02, 147101
546, 54.48, 11/2/2018 3:31:50.21PM, 24.38, 28.02, 147159
547, 54.58, 11/2/2018 3:31:50.31PM, 24.38, 28.02, 147207
548, 54.68, 11/2/2018 3:31:50.41PM, 24.38, 28.02, 147289
549, 54.78, 11/2/2018 3:31:50.51PM, 24.38, 28.02, 147275
550, 54.88, 11/2/2018 3:31:50.61PM, 24.38, 28.01, 147415
551, 54.98, 11/2/2018 3:31:50.71PM, 24.38, 28.01, 147512
552, 55.08, 11/2/2018 3:31:50.81PM, 24.38, 28.01, 147571
553, 55.18, 11/2/2018 3:31:50.91PM, 24.38, 28.02, 147626
554, 55.28, 11/2/2018 3:31:51.01PM, 24.38, 28.02, 147713
555, 55.38, 11/2/2018 3:31:51.11PM, 24.38, 28.01, 147736
556, 55.48, 11/2/2018 3:31:51.21PM, 24.38, 28.02, 147772
557, 55.58, 11/2/2018 3:31:51.31PM, 24.38, 28.02, 147812
558, 55.68, 11/2/2018 3:31:51.41PM, 24.38, 28.02, 147834
559, 55.78, 11/2/2018 3:31:51.51PM, 24.38, 28.01, 147859
560, 55.88, 11/2/2018 3:31:51.61PM, 24.38, 28.01, 147820
561, 55.98, 11/2/2018 3:31:51.71PM, 24.37, 28.01, 147794
562, 56.08, 11/2/2018 3:31:51.81PM, 24.37, 28.01, 147718
563, 56.18, 11/2/2018 3:31:51.91PM, 24.36, 28.01, 147630
564, 56.28, 11/2/2018 3:31:52.01PM, 24.36, 28.01, 147580
565, 56.38, 11/2/2018 3:31:52.11PM, 24.36, 28.01, 147588
566, 56.48, 11/2/2018 3:31:52.21PM, 24.36, 28.02, 147498
567, 56.58, 11/2/2018 3:31:52.31PM, 24.36, 28.02, 147511
568, 56.68, 11/2/2018 3:31:52.41PM, 24.36, 28.02, 147465
569, 56.78, 11/2/2018 3:31:52.51PM, 24.36, 28.02, 147471
570, 56.88, 11/2/2018 3:31:52.61PM, 24.36, 28.02, 147458
571, 56.98, 11/2/2018 3:31:52.71PM, 24.36, 28.02, 147456
572, 57.08, 11/2/2018 3:31:52.81PM, 24.36, 28.02, 147493
573, 57.18, 11/2/2018 3:31:52.91PM, 24.36, 28.02, 147469
574, 57.28, 11/2/2018 3:31:53.01PM, 24.36, 28.02, 147509
575, 57.38, 11/2/2018 3:31:53.11PM, 24.36, 28.01, 147467
576, 57.48, 11/2/2018 3:31:53.21PM, 24.36, 28.01, 147457
577, 57.58, 11/2/2018 3:31:53.31PM, 24.36, 28.01, 147442
578, 57.68, 11/2/2018 3:31:53.41PM, 24.36, 28.02, 147455
579, 57.78, 11/2/2018 3:31:53.51PM, 24.36, 28.01, 147476
580, 57.88, 11/2/2018 3:31:53.61PM, 24.36, 28.01, 147493
581, 57.98, 11/2/2018 3:31:53.71PM, 24.36, 28.01, 147522
582, 58.08, 11/2/2018 3:31:53.81PM, 24.36, 28.02, 147503
583, 58.18, 11/2/2018 3:31:53.91PM, 24.36, 28.01, 147535
584, 58.28, 11/2/2018 3:31:54.01PM, 24.36, 28.01, 147609
585, 58.38, 11/2/2018 3:31:54.11PM, 24.36, 28.01, 147688
586, 58.48, 11/2/2018 3:31:54.21PM, 24.36, 28.01, 147795
587, 58.58, 11/2/2018 3:31:54.31PM, 24.36, 28.01, 147847
588, 58.68, 11/2/2018 3:31:54.41PM, 24.37, 28.01, 147886
589, 58.78, 11/2/2018 3:31:54.51PM, 24.37, 28.01, 147973
590, 58.88, 11/2/2018 3:31:54.61PM, 24.37, 28.01, 148053
591, 58.98, 11/2/2018 3:31:54.71PM, 24.37, 28.01, 148134
592, 59.08, 11/2/2018 3:31:54.81PM, 24.37, 28.01, 148132
593, 59.18, 11/2/2018 3:31:54.91PM, 24.37, 28.01, 148131
594, 59.28, 11/2/2018 3:31:55.01PM, 24.37, 28.01, 148127
595, 59.38, 11/2/2018 3:31:55.11PM, 24.36, 28.01, 148073
596, 59.48, 11/2/2018 3:31:55.21PM, 24.36, 28.01, 148055
597, 59.58, 11/2/2018 3:31:55.31PM, 24.36, 28.01, 148006
598, 59.68, 11/2/2018 3:31:55.41PM, 24.36, 28.01, 147999
599, 59.78, 11/2/2018 3:31:55.51PM, 24.36, 28.01, 147998
600, 59.88, 11/2/2018 3:31:55.61PM, 24.35, 28.00, 147888
601, 59.98, 11/2/2018 3:31:55.71PM, 24.35, 28.01, 147657
602, 60.07, 11/2/2018 3:31:55.81PM, 24.35, 28.01, 147627
603, 60.17, 11/2/2018 3:31:55.91PM, 24.35, 28.01, 147579
604, 60.27, 11/2/2018 3:31:56.01PM, 24.35, 28.02, 147465
605, 60.37, 11/2/2018 3:31:56.11PM, 24.35, 28.01, 147733
606, 60.47, 11/2/2018 3:31:56.21PM, 24.36, 28.00, 147920
607, 60.57, 11/2/2018 3:31:56.31PM, 24.36, 28.01, 147942
608, 60.67, 11/2/2018 3:31:56.41PM, 24.35, 28.00, 148006
609, 60.77, 11/2/2018 3:31:56.51PM, 24.37, 27.99, 147949
610, 60.87, 11/2/2018 3:31:56.61PM, 24.35, 28.01, 147803
611, 60.97, 11/2/2018 3:31:56.71PM, 24.35, 28.01, 147939
612, 61.07, 11/2/2018 3:31:56.81PM, 24.35, 27.99, 148055
613, 61.17, 11/2/2018 3:31:56.91PM, 24.35, 27.97, 147855
614, 61.27, 11/2/2018 3:31:57.01PM, 24.36, 27.98, 147943
615, 61.37, 11/2/2018 3:31:57.11PM, 24.36, 27.99, 148196
616, 61.47, 11/2/2018 3:31:57.21PM, 24.36, 27.98, 148260
617, 61.57, 11/2/2018 3:31:57.31PM, 24.36, 27.98, 148497
618, 61.67, 11/2/2018 3:31:57.41PM, 24.36, 27.98, 148574
619, 61.77, 11/2/2018 3:31:57.51PM, 24.36, 27.98, 148653
620, 61.87, 11/2/2018 3:31:57.61PM, 24.36, 27.98, 148770
621, 61.97, 11/2/2018 3:31:57.71PM, 24.36, 27.99, 148809
622, 62.07, 11/2/2018 3:31:57.81PM, 24.36, 27.99, 148775
623, 62.17, 11/2/2018 3:31:57.91PM, 24.36, 28.01, 148793
624, 62.27, 11/2/2018 3:31:58.01PM, 24.36, 28.01, 148787
625, 62.37, 11/2/2018 3:31:58.11PM, 24.36, 28.01, 148862
626, 62.47, 11/2/2018 3:31:58.21PM, 24.36, 28.02, 148774
627, 62.57, 11/2/2018 3:31:58.31PM, 24.37, 28.02, 148870
628, 62.67, 11/2/2018 3:31:58.41PM, 24.36, 28.00, 148901
629, 62.77, 11/2/2018 3:31:58.51PM, 24.36, 28.01, 148921
630, 62.87, 11/2/2018 3:31:58.61PM, 24.36, 28.03, 148822
631, 62.97, 11/2/2018 3:31:58.71PM, 24.35, 28.04, 148549
632, 63.07, 11/2/2018 3:31:58.81PM, 24.36, 28.02, 148654
633, 63.17, 11/2/2018 3:31:58.91PM, 24.34, 28.00, 148645
634, 63.27, 11/2/2018 3:31:59.01PM, 24.36, 28.02, 148769
635, 63.37, 11/2/2018 3:31:59.11PM, 24.35, 28.03, 148656
636, 63.47, 11/2/2018 3:31:59.21PM, 24.36, 28.03, 148720
637, 63.57, 11/2/2018 3:31:59.31PM, 24.36, 28.02, 148727
638, 63.67, 11/2/2018 3:31:59.41PM, 24.36, 28.04, 148778
639, 63.77, 11/2/2018 3:31:59.51PM, 24.37, 28.06, 148658
640, 63.87, 11/2/2018 3:31:59.61PM, 24.37, 28.11, 147919
641, 63.97, 11/2/2018 3:31:59.71PM, 24.38, 28.06, 148346
642, 64.07, 11/2/2018 3:31:59.81PM, 24.41, 28.05, 148139
643, 64.17, 11/2/2018 3:31:59.91PM, 24.42, 28.09, 147606
644, 64.27, 11/2/2018 3:32:00.01PM, 24.42, 28.09, 147683
645, 64.37, 11/2/2018 3:32:00.11PM, 24.40, 28.13, 147775
646, 64.47, 11/2/2018 3:32:00.21PM, 24.41, 28.20, 146539
647, 64.57, 11/2/2018 3:32:00.31PM, 24.36, 28.28, 145010
648, 64.67, 11/2/2018 3:32:00.41PM, 24.32, 28.34, 145477
649, 64.77, 11/2/2018 3:32:00.51PM, 24.26, 28.48, 145005
650, 64.87, 11/2/2018 3:32:00.61PM, 24.19, 28.61, 144728
651, 64.97, 11/2/2018 3:32:00.71PM, 24.14, 28.73, 144598
652, 65.07, 11/2/2018 3:32:00.81PM, 24.07, 28.82, 142980
653, 65.17, 11/2/2018 3:32:00.91PM, 24.00, 28.92, 144152
654, 65.27, 11/2/2018 3:32:01.01PM, 23.93, 29.01, 144423
655, 65.37, 11/2/2018 3:32:01.11PM, 23.94, 28.97, 145350
656, 65.47, 11/2/2018 3:32:01.21PM, 23.88, 28.75, 146775
657, 65.57, 11/2/2018 3:32:01.31PM, 23.81, 28.69, 147684
658, 65.67, 11/2/2018 3:32:01.41PM, 23.76, 28.63, 149395
659, 65.77, 11/2/2018 3:32:01.51PM, 23.73, 28.61, 150839
660, 65.87, 11/2/2018 3:32:01.61PM, 23.79, 28.72, 149271
661, 65.97, 11/2/2018 3:32:01.71PM, 23.81, 28.73, 146332
662, 66.07, 11/2/2018 3:32:01.81PM, 23.93, 28.80, 145110
663, 66.17, 11/2/2018 3:32:01.91PM, 23.92, 28.83, 145595
664, 66.27, 11/2/2018 3:32:02.01PM, 23.93, 28.78, 145570
665, 66.37, 11/2/2018 3:32:02.11PM, 23.95, 28.76, 146053
666, 66.47, 11/2/2018 3:32:02.21PM, 23.84, 28.88, 147269
667, 66.57, 11/2/2018 3:32:02.31PM, 23.60, 28.95, 148256
668, 66.67, 11/2/2018 3:32:02.41PM, 23.42, 28.95, 148507
669, 66.77, 11/2/2018 3:32:02.51PM, 23.33, 28.78, 141080
670, 66.87, 11/2/2018 3:32:02.61PM, 23.42, 29.06, 134516
671, 66.97, 11/2/2018 3:32:02.71PM, 23.26, 29.31, 125299
672, 67.07, 11/2/2018 3:32:02.81PM, 23.11, 29.37, 120944
673, 67.17, 11/2/2018 3:32:02.91PM, 22.87, 29.32, 114662
674, 67.27, 11/2/2018 3:32:03.01PM, 23.27, 29.77, 115067
675, 67.37, 11/2/2018 3:32:03.11PM, 23.61, 29.92, 128151
676, 67.47, 11/2/2018 3:32:03.21PM, 23.90, 29.31, 135066
677, 67.57, 11/2/2018 3:32:03.31PM, 24.23, 29.03, 138493
678, 67.67, 11/2/2018 3:32:03.41PM, 24.31, 28.92, 142573
679, 67.77, 11/2/2018 3:32:03.51PM, 24.25, 28.72, 145148
680, 67.87, 11/2/2018 3:32:03.61PM, 24.43, 28.63, 141801
681, 67.97, 11/2/2018 3:32:03.71PM, 24.68, 28.14, 144378
682, 68.07, 11/2/2018 3:32:03.81PM, 24.80, 28.03, 143515
683, 68.17, 11/2/2018 3:32:03.91PM, 24.87, 27.96, 141977
684, 68.27, 11/2/2018 3:32:04.01PM, 24.99, 27.82, 141977
685, 68.37, 11/2/2018 3:32:04.11PM, 25.08, 27.59, 142832
686, 68.47, 11/2/2018 3:32:04.21PM, 25.02, 27.49, 145349
687, 68.57, 11/2/2018 3:32:04.31PM, 24.87, 27.37, 147026
688, 68.67, 11/2/2018 3:32:04.41PM, 24.63, 27.29, 146348
689, 68.77, 11/2/2018 3:32:04.5PM, 24.53, 27.34, 148939
690, 68.87, 11/2/2018 3:32:04.6PM, 24.47, 27.40, 148868
691, 68.97, 11/2/2018 3:32:04.7PM, 24.41, 27.36, 147856
